finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T5_1_middle_east_2019_total,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2019: % total",32,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_middle_east_2021_not,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2021: % not a threat",16,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_middle_east_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2021: % don't know",18,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_middle_east_2021_total,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2021: % total",34,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southeastern_asia_2019_not,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2019: % not a threat",13,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southeastern_asia_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2019: % don't know",21,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southeastern_asia_2019_total,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2019: % total",34,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southeastern_asia_2021_not,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2021: % not a threat",13,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southeastern_asia_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2021: % don't know",20,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southeastern_asia_2021_total,48,Table 5.1,"Did not view climate change as a threat, Southeastern Asia, 2021: % total",33,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_europe_2019_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2019: % not a threat",10,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_europe_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2019: % don't know",16,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_europe_2019_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2019: % total",26,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_europe_2021_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2021: % not a threat",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_europe_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2021: % don't know",16,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_europe_2021_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Europe, 2021: % total",26,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_northern_america_2019_not,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2019: % not a threat",20,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_america_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2019: % don't know",6,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_america_2019_total,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2019: % total",25,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_northern_america_2021_not,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2021: % not a threat",16,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_america_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2021: % don't know",8,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_america_2021_total,48,Table 5.1,"Did not view climate change as a threat, Northern America, 2021: % total",24,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_australia_nz_2019_not,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2019: % not a threat",14,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_australia_nz_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2019: % don't know",5,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_australia_nz_2019_total,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2019: % total",19,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_australia_nz_2021_not,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2021: % not a threat",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_australia_nz_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2021: % don't know",8,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_australia_nz_2021_total,48,Table 5.1,"Did not view climate change as a threat, Australia & New Zealand, 2021: % total",19,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_latin_america_2019_not,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2019: % not a threat",7,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_latin_america_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2019: % don't know",7,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_latin_america_2019_total,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2019: % total",15,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_latin_america_2021_not,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2021: % not a threat",8,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_latin_america_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2021: % don't know",6,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_latin_america_2021_total,48,Table 5.1,"Did not view climate change as a threat, Latin America & Caribbean, 2021: % total",15,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_northern_western_europe_2019_not,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2019: % not a threat",7,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_western_europe_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2019: % don't know",3,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_western_europe_2019_total,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2019: % total",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_northern_western_europe_2021_not,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2021: % not a threat",8,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_western_europe_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2021: % don't know",2,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_western_europe_2021_total,48,Table 5.1,"Did not view climate change as a threat, Northern/Western Europe, 2021: % total",10,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_europe_2019_not,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2019: % not a threat",5,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_europe_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2019: % don't know",2,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_europe_2019_total,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2019: % total",7,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_europe_2021_not,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2021: % not a threat",5,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_europe_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2021: % don't know",3,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_europe_2021_total,48,Table 5.1,"Did not view climate change as a threat, Southern Europe, 2021: % total",7,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
X86_experienced,49,Chapter 5,"Climate change a 'very serious threat', by experience of harm from severe weather (text): % of those who had experienced harm",48,pct,,text,N,,
X86_know_someone,49,Chapter 5,"Climate change a 'very serious threat', by experience of harm from severe weather (text): % of those who know someone who had",54,pct,,text,N,,
X86_neither,49,Chapter 5,"Climate change a 'very serious threat', by experience of harm from severe weather (text): % of those with no personal connection",37,pct,,text,N,,
X87,49,Chapter 5,"Primary education or less, had experienced harm from severe weather: % climate change very serious threat",39,pct,,text,N,,
X88,49,Chapter 5,"Secondary education or more, had experienced harm from severe weather: % climate change very serious threat ('about six in 10')",60,pct,5,text,N,,
C5_3_total_experienced,49,Chart 5.3,"Climate change a 'very serious threat', Total: % among those who had experienced harm from severe weather",48,pct,,chart,N,,
C5_3_total_know_someone,49,Chart 5.3,"Climate change a 'very serious threat', Total: % among those who know someone who experienced harm",54,pct,,chart,N,,
C5_3_total_neither,49,Chart 5.3,"Climate change a 'very serious threat', Total: % among those who neither experienced nor know someone who experienced harm",37,pct,,chart,N,,
C5_3_primary_experienced,49,Chart 5.3,"Climate change a 'very serious threat', Primary education or less: % among those who had experienced harm from severe weather",39,pct,,chart,N,,
C5_3_primary_know_someone,49,Chart 5.3,"Climate change a 'very serious threat', Primary education or less: % among those who know someone who experienced harm",43,pct,,chart,N,,
C5_3_primary_neither,49,Chart 5.3,"Climate change a 'very serious threat', Primary education or less: % among those who neither experienced nor know someone who experienced harm",29,pct,,chart,N,,
C5_3_secondary_experienced,49,Chart 5.3,"Climate change a 'very serious threat', Secondary education: % among those who had experienced harm from severe weather",58,pct,,chart,N,,
C5_3_secondary_know_someone,49,Chart 5.3,"Climate change a 'very serious threat', Secondary education: % among those who know someone who experienced harm",59,pct,,chart,N,,
C5_3_secondary_neither,49,Chart 5.3,"Climate change a 'very serious threat', Secondary education: % among those who neither experienced nor know someone who experienced harm",43,pct,,chart,N,,
